pre-2013,orig.position,dummy.random.order,reviewer.uw,link,trail,other.trails,other.trails.mw,year,month,day,author,anon.author,flowerbadge,bugs.summary,snow.summary,num.pics,flower.in.pics ,flowers.in.pics.spp,bugs.sentiment,wildlife.sentiment,crowding.sentiment,trail.condition.sentiment,weather.sentiment,view.sentiment,wildflower.sentiment,overall.report.sentiment,spp.mentioned,wildflower.value.terms,value.terms,flag,flag.comment,flag.resolved.comment,conflictive
no,122,642,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-29.5216293621,skyline loop,Camp Muir; Pebble Creek; Lakes Loop,no,2018,July,29,Stuke Sowle,21330,yes,Bugs were not too bad,Snowfields to cross - could be difficult,3,0,NA,3,4,2.5,2.5,NA,5,NA,4,NA,NA,never get tired; fantastic; fulfilling; incredible; prefect; stellar,,,,no
no,123,398,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-25.3081920142,skyline loop,no,no,2018,July,28,Kristi K,17100,yes,Bugs were an annoyance,Intermittent snow - not hard to cross,0,0,NA,1,2,3,4.5,4,5,4,4.5,NA,lush,Stunning; accessible; HUGE payoff!; incredible; well-maintained; lush; vistas to die for; complaint; aggressive; [not] bothering; fearless; be weary; wonderful; incredible payoff; little effort,,,,no
no,123,170,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-25.3081920142,skyline loop,no,no,2018,July,28,Kristi K,17100,yes,Bugs were an annoyance,Intermittent snow - not hard to cross,0,0,NA,1,2.5,NA,4.5,4,5,5,5,NA,lush,stunning; HUGE payoff; incredible; to die for; wonderful; incredible,,,,no
no,124,254,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-08-26.4971157587,skyline loop,no,no,2018,July,28,AEH2,12270,yes,Bugs were terrible,Snowfields to cross - could be difficult,0,0, NA,1,4,NA,2,2,5,NA,4,NA,NA,excruciatingly bitingly; unreal-ly fabulous; varied; amazing; absolutely woth; adorable; great,,,,no
no,124,426,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-08-26.4971157587,skyline loop,no,no,2018,July,28,AEH2,12270,yes,Bugs were terrible,Snowfields to cross - could be difficult,0,0,NA,1,5,NA,1,2,5,NA,4,NA,NA,trouble; liked; a LOT; a lot; good; surprised; how much; painfully-icy-cold; truly excruciatingly; unreal-ly fabulous; brutal; endless; decent; so varied; amazing; absolutely worth all the trouble; adorable; great,,,,no
no,125,333,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-30.4927628028,skyline loop,Lakes Loop; Alta Vista Loop,no,2018,July,28,Derek Richards,14100,yes,Bugs were an annoyance,Intermittent snow - not hard to cross,4,0,NA,2.5,NA,3,NA,4,3,NA,4,NA,NA,pretty annoying; [not] an issue; appreciate; very nice; breathtaking; pretty tough; remarkable; good; bummer; highly recommend,,,,yes
no,125,584,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-30.4927628028,skyline loop,Lakes Loop; Alta Vista Loop; Glacier Vista - Panorama Point,no,2018,July,28,Derek Richards,14100,yes,Bugs were an annoyance,Intermittent snow - not hard to cross,4,0,NA,2,NA,NA,NA,3,5,NA,4.5,NA,NA,over the top special; pretty annoying; really appreciate; very nice; breathtaking; remarkable; bummer; amazing; pretty nice,,,,yes
no,126,72,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-08-02.9186139913,skyline loop,no,no,2018,July,27,bearded_fellow,12960,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,2,uncertain1. uncertain2,3.5,4,2.5,NA,5,5,NA,4.5,NA,NA,beautiful; gorgeous; very busy; suprising; crystal clear; truly breathtaking; highly recommend,flag,flower id,species id,no
no,126,432,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-08-02.9186139913,skyline loop,no,no,2018,July,27,bearded_fellow,12960,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,2,uncertain 1; uncertain 2,3.5,3.5,3,NA,5,5,NA,4.5,NA,NA,beautiful; gorgeous; very busy; suprising; truly breathtaking; highly recommend,,,,no
no,127,100,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-08-01.5565381452,skyline loop,no,no,2018,July,27,MollyRose,18480,yes,Bugs were an annoyance,Intermittent snow - not hard to cross,2,0,NA,NA,4,2.5,NA,4,4,3.5,4,NA,admiring,stunningly clear; admiring; wasn't too terribly crowded; amazing; lovely,,,,no
no,127,213,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-08-01.5565381452,skyline loop,no,no,2018,July,27,MollyRose,18480,yes,Bugs were an annoyance,Intermittent snow - not hard to cross,2,0,NA,NA,4,2.5,NA,4,4.5,4,4,NA,admiring,stunningly clear; admiring; wasn't too terribly crowded; amazing; lovely,,,,no
no,128,349,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-25.5953134376,skyline loop,no,no,2018,July,23,Christina Hayes,13620,yes,Bugs were not too bad,Intermittent snow - not hard to cross,3,1,uncertain 1,NA,5,3,3,5,5,5,5,NA,lots of beautiful,gorgeous; amazing; lots of; lots of; beautiful; simple; amazing; a lot of variety; scenic,,,,no
no,128,745,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-25.5953134376,skyline loop,no,no,2018,July,23,Christina Hayes,13620,yes,Bugs were not too bad,Intermittent snow - not hard to cross,3,1,uncertain 1,NA,4,4,3,4.5,4,5,5,NA,lot of variety; beautiful,gorgeous; amazing; amazing; lot of variety; scenic,,,,no
no,129,102,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-25.5896485262,skyline loop,no,no,2018,July,22,Mahima,17970,yes,Bugs were an annoyance,Snowfields to cross - could be difficult,4,1,,NA,4,NA,3,NA,5,NA,4,NA,NA,beautiful; breathtaking,,,,no
no,129,653,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-25.5896485262,skyline loop,no,no,2018,July,22,Mahima,17970,yes,Bugs were an annoyance,Snowfields to cross - could be difficult,4,0,NA,NA,5,NA,3,NA,5,NA,4.5,NA,NA,beautiful; breathtaking; a lot; better,,,,no
no,130,,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-22.7296694019,skyline loop,no,no,2018,July,21,demonstrate,14070,yes,Bugs were not too bad,Intermittent snow - not hard to cross,1,0,NA,NA,4,2,NA,4,4.5,3.5,4,pasqueflowers; avalanche lilies; lupines,past their peak; blooming; large patches; still rare,very popular; FULL; overflowing; full; overflowing; piling up; as beautiful as ever; didn't make it; still gorgeous; inviting; ,,,,no
no,130,305,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-22.7296694019,skyline loop,no,no,2018,July,21,demonstrate,14070,yes,Bugs were not too bad,Intermittent snow - not hard to cross,1,0,NA,NA,3.5,2.5,NA,NA,4.5,3,3.5,Pulsatilla occidentalis; Lupinus arcticus; Erythronium grandiflorum,past their peak; turning into hairy balls; blooming; still rare,very popular; beautiful as ever; gorgeous and inviting,,,,no
no,130,35,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-22.7296694019,skyline loop,no,no,2018,July,21,demonstrate,14070,yes,Bugs were not too bad,Intermittent snow - not hard to cross,1,0,NA,NA,3,2,NA,4,5,3.5,3.5,Pulsatilla occidentalis; Lupinus arcticus; Erythronium grandiflorum,blooming,very popular; full; beautiful; gorgeous; inviting,,,,no
no,131,178,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-22.7069297559,skyline loop,Pebble Creek,no,2018,July,20,Cham13,13500,yes,Bugs were not too bad,Snowfields to cross - could be difficult,4,1,uncertain 1,NA,5,3.5,NA,3.5,4.5,4,4.5,NA,all over,incredible; incredible; so green; most wonderful; enjoying; a bit; barely; a ton; a lot of,,,,no
no,131,,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-22.7069297559,skyline loop,Pebble Creek,no,2018,July,20,Cham13,13500,yes,Bugs were not too bad,Snowfields to cross - could be difficult,4,1,uncertain 1,NA,5,3,NA,4,5,4,4.5,NA,all over!,incredible: incredible; wonderful; a ton,,,,no
no,131,678,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-22.7069297559,skyline loop,Pebble Creek,no,2018,July,20,Cham13,13500,yes,Bugs were not too bad,Snowfields to cross - could be difficult,4,1,uncertain 1,NA,5,3.5,NA,4,5,5,5,NA,all over!,incredible; incredible; most wonderful; enjoying; a ton; a lot; enjoy,,,,no
no,132,7,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-18.3578026557,skyline loop,no,no,2018,July,18,rubinr,20190,yes,Bugs were not too bad,Intermittent snow - not hard to cross,0,0,NA,3,NA,NA,3,NA,NA,NA,3,NA,NA,NA,,,,no
no,132,682,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-18.3578026557,skyline loop,no,no,2018,July,18,rubinr,20190,yes,Bugs were not too bad,Intermittent snow - not hard to cross,0,0,NA,3,NA,3,3,NA,NA,NA,3,NA,NA,plenty of room,,,,no
no,133,1,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-19.4999184204,skyline loop,no,no,2018,July,16,Treehugger50,21930,yes,No bugs,Snowfields to cross - could be difficult,1,0,NA,NA,5,3,4,NA,NA,3,4,NA,lots,fun; great; tough; fine; so cool,,,,no
no,133,575,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-19.4999184204,skyline loop,no,no,2018,July,16,Treehugger50,21930,yes,No bugs,Snowfields to cross - could be difficult,1,0,NA,NA,5,3.5,4,NA,NA,3,4,NA,lots of,fun; great; tough; fine; so cool; definitely would recommend,,,,no
no,134,154,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-16.6158955875,skyline loop,no,no,2018,July,15,gobozov,15120,no,Bugs were not too bad,Intermittent snow - not hard to cross,4,0,NA,NA,3,3,3,NA,NA,4,5,NA,bloom,Great; lots of,,,,no
no,134,526,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-16.6158955875,skyline loop,no,no,2018,July,15,gobozov,15120,no,Bugs were not too bad,Intermittent snow - not hard to cross,4,0,NA,NA,3,3,2.5,NA,NA,4,4,NA,flowers bloom is there,Great,,,,no
no,134,,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-16.6158955875,skyline loop,no,no,2018,July,15,gobozov,15120,no,Bugs were not too bad,Intermittent snow - not hard to cross,4,0,NA,NA,3.5,2.5,2.5,NA,NA,4,4,NA,bloom,great,,,,no
no,135,65,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-14.1496129902,skyline loop,deadhorse creek,no,2018,July,14,Jenni G,15930,yes,Bugs were not too bad,Snowfields to cross - could be difficult,0,0,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,NA,,,,no
no,135,96,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-14.1496129902,skyline loop,deadhorse creek,no,2018,July,14,Jenni G,15930,yes,Bugs were not too bad,Snowfields to cross - could be difficult,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,no
no,136,487,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-14.4550619594,skyline loop,Golden Gate,no,2018,July,13,elizabmay,14490,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,0,NA,NA,4,4,NA,NA,5,4,4,NA,lots,amazing; hardly anyone; very steep; none were treacherous; beautiful!; incredible; not dangerous,,,,no
no,136,258,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-14.4550619594,skyline loop,Golden Gate,no,2018,July,13,elizabmay,14490,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,0,NA,NA,4,4,3.5,NA,5,5,4.5,NA,lots of,highly recommended; hardest; none were treacherous; helpful; fine; glad; early; friendly; enjoy; beautiful; lots of; beautiful; at least; incredible; not dangerous; many; many; many; enjoying; completely,,,,no
no,137,81,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-14.6298412439,skyline loop,no,no,2018,July,12,LukeOut,17820,yes,Bugs were not too bad,Snowfields to cross - could be difficult,3,0,NA,NA,NA,NA,4,5,NA,NA,4,NA,NA,beautiful,,,,no
no,137,386,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-14.6298412439,skyline loop,no,no,2018,July,12,LukeOut,17820,yes,Bugs were not too bad,Snowfields to cross - could be difficult,3,0,NA,NA,NA,NA,2.5,5,NA,NA,4,NA,NA,beautiful; misleading,,,,no
no,138,491,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-13.1447280422,skyline loop,no,no,2018,July,12,solohiker,21120,no,No bugs,Snowfields to cross - could be difficult,2,0,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,difficult; too bright; too hot; slushy; not very fun,,,,no
no,138,641,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-13.1447280422,skyline loop,no,no,2018,July,12,solohiker,21120,no,No bugs,Snowfields to cross - could be difficult,2,0,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,difficult; not very fun; I would have loved; not a casual hike,,,,no
no,139,227,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-10.6519110154,skyline loop,no,no,2018,July,9,lgrace,17580,no,Bugs were not too bad,Snowfields to cross - could be difficult,2,0,NA,NA,3.5,3,NA,NA,NA,NA,4,NA,NA,difficult to cross; did just fine,,,,no
no,139,346,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-10.6519110154,skyline loop,no,no,2018,July,9,lgrace,17580,no,Bugs were not too bad,Snowfields to cross - could be difficult,2,0,NA,NA,4,3,2,4,NA,NA,4,NA,NA,very few; none of which [...] were difficult; lots of; enjoying; more abundant; trickier; quite; lots of,,,,no
no,140,,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-13.7183603700,skyline loop,no,no,2018,July,7,rozemichelle,20160,no,No bugs,Snowfields to cross - could be difficult,1,0,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,overwhelmingly underprepared; frequent slips; quite blinding,,,,yes
no,140,151,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-13.7183603700,skyline loop,no,no,2018,July,7,rozemichelle,20160,no,No bugs,Snowfields to cross - could be difficult,1,0,NA,NA,NA,NA,1.5,NA,NA,NA,2,NA,NA,ovewhelmingly undeprepared,flag,the snow was quite blinding was considered as 'view' but debatable,changed to trail.conditoin as per agreement of other 2 revs,yes
no,140,743,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-13.7183603700,skyline loop,no,no,2018,July,7,rozemichelle,20160,no,No bugs,Snowfields to cross - could be difficult,1,0,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,overwhelmingly underprepared; frequent slips; blinding,,,,yes
no,141,620,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-07.2160801129,skyline loop,no,no,2018,July,6,Hop Karl,15660,yes,No bugs,Snowfields to cross - could be difficult,3,0,NA,NA,3.5,4,3,NA,5,3,4,NA,NA,gorgeous; great; easy,,,,no
no,141,559,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-07-07.2160801129,skyline loop,no,no,2018,July,6,Hop Karl,15660,yes,No bugs,Snowfields to cross - could be difficult,5,1,Anemone occidentalis,NA,3,NA,NA,NA,5,4,4,NA,some; little early,gorgeous; great; easy trek,,,,no
no,142,124,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-02-12.0371302566,skyline loop,no,no,2018,February,10,john@moosefish.com,16290,no,No bugs,Trail snow-covered at times - gear and expertise recommended,4,0,NA,NA,NA,NA,2.5,3,5,NA,4.5,NA,NA,perfect,,,,no
no,142,371,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-02-12.0371302566,skyline loop,no,no,2018,February,10,john@moosefish.com,16290,no,No bugs,Trail snow-covered at times - gear and expertise recommended,4,0,NA,NA,NA,NA,4,3,5,NA,3.5,NA,NA,perfect,,,,no
no,143,229,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-01-03.0683461401,skyline loop,no,no,2018,January,3,austineats,12870,no,No bugs,Snowfields to cross - could be difficult,4,0,NA,NA,NA,NA,NA,5,5,NA,5,NA,NA,beautiful; fabulous; spectacular; enjoyed,,,,no
no,143,509,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2018-01-03.0683461401,skyline loop,no,no,2018,January,3,austineats,12870,no,No bugs,Snowfields to cross - could be difficult,4,0,NA,NA,NA,5,3,5,5,NA,5,NA,NA,beautiful; gorgeous; not easy; spectacular; glorious; crisp; higgledy-piggledy; best; good; complexities; enjoyed; interrupted; bombarded; scurry; onslaught; ,,,,no
no,144,130,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2017-11-21.3365537866,skyline loop,no,no,2017,November,11,eves_marie,14820,no,No bugs,Trail snow-covered at times - gear and expertise recommended,0,0,NA,NA,NA,3,4,NA,NA,NA,4,NA,NA,violently ill; nice; too glopy to enjoy; perfect,,,,no
no,144,672,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2017-11-21.3365537866,skyline loop,no,no,2017,November,11,eves_marie,14820,no,No bugs,Trail snow-covered at times - gear and expertise recommended,0,0,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,friendly; easy; relatively well-packed; struggling; violently; nice; perfect,,,,no
no,145,173,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2017-10-28.2474429698,skyline loop,no,no,2017,October,28,almondine3,12450,no,No bugs,Snowfields to cross - could be difficult,0,0,NA,NA,NA,3,3,NA,4.5,NA,3,NA,NA,tricky; awesome; fun,,,,no
no,145,203,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2017-10-28.2474429698,skyline loop,no,no,2017,October,28,almondine3,12450,no,No bugs,Snowfields to cross - could be difficult,0,0,NA,NA,NA,3,3,NA,4,NA,3.5,NA,NA,good; fine; very good; tricky; awesome,,,,no
no,146,185,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2017-10-15.3604714011,skyline loop,Pebble Creek; Muir snow field,no,2017,October,15,shawnhar,20790,no,No bugs,Trail snow-covered at times - gear and expertise recommended,4,0,NA,NA,NA,4,2,5,NA,NA,4.5,NA,NA,great; badly; perfect; safe enough; acrophobia; perfectly clear; fine; hardest; hard going; would have been useful; perfectly safe; beautiful; rather less; good,,,,no
no,146,203,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2017-10-15.3604714011,skyline loop,pebble creek,no,2017,October,15,shawnhar,20790,no,No bugs,Trail snow-covered at times - gear and expertise recommended,4,0,NA,NA,NA,3,3,5,NA,NA,4,NA,NA,great; perfect; triggered my acrophobia; fine; quite hard; beautiful,,,,no
no,147,193,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-17.2932905930,skyline loop,glacier vista; panorama point; paradise; panorama point snowhoe,no,2017,October,15,Jonathan Foster,16380,no,No bugs,Intermittent snow - not hard to cross,4,0,NA,NA,NA,NA,2,3,5,NA,4,NA,NA,did not dissapoint; gorgeous; no bad days,,,,no
no,147,336,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-17.2932905930,skyline loop,glacier vista; panorama point; paradise; panorama point snowhoe,no,2017,October,15,Jonathan Foster,16380,no,No bugs,Intermittent snow - not hard to cross,4,0,NA,NA,NA,NA,2,5,5,NA,4.5,NA,NA,did not disappoint; a little rough; gorgeous; no bad,,,,no
no,148,356,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2017-10-16.9863328579,skyline loop,no,no,2017,October,15,tabtabs,21420,no,No bugs,Trail snow-covered at times - gear and expertise recommended,3,0,NA,NA,NA,3,3,5,NA,NA,4,NA,NA,gorgeous,,,,no
no,148,399,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2017-10-16.9863328579,skyline loop,no,no,2017,October,15,tabtabs,21420,no,No bugs,Trail snow-covered at times - gear and expertise recommended,3,0,NA,NA,NA,3,3,5,NA,NA,4,NA,NA,gorgeous; lots of; get out there!,,,,no
no,149,79,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2017-10-15.5706838425,skyline loop,no,no,2017,October,15,Christywag,13680,no,No bugs,Trail snow-covered at times - gear and expertise recommended,4,0,NA,NA,NA,2.5,3,5,5,NA,4,NA,NA,gorgeous; packed; very slick;pretty clear; amazing; sketchy; lots of fun,,,,no
